iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,flags2,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headAcc,pDOP,reserved1.len,headVeh,magDec,magAcc,bag_t.secs,bag_t.nsecs
462928000,2026,5,15,8,35,10,55,24,468140,3,3,234,27,1274437351,367286925,95482,75556,945,1587,2483,-2700,-81,3668,31260670,175,339258,118,6,0,0,0,1778834110,68490580
462928125,2026,5,15,8,35,10,55,24,125468075,3,3,234,27,1274437314,367286953,95486,75560,945,1588,2461,-2669,-84,3630,31268484,177,347245,118,6,0,0,0,1778834110,189325180
462928250,2026,5,15,8,35,10,55,24,250468011,3,3,234,27,1274437275,367286982,95523,75596,945,1588,2587,-2727,-106,3759,31348688,175,333129,118,6,0,0,0,1778834110,313663647
462928375,2026,5,15,8,35,10,55,24,375467946,3,3,234,27,1274437237,367287012,95560,75633,946,1589,2632,-2730,-119,3792,31394938,175,327525,118,6,0,0,0,1778834110,437240293
462928500,2026,5,15,8,35,10,55,24,500467882,3,3,234,27,1274437199,367287044,95548,75622,946,1590,2744,-2735,-100,3874,31510228,177,328400,118,6,0,0,0,1778834110,558376712
462928625,2026,5,15,8,35,10,55,24,625467817,3,3,234,27,1274437164,367287079,95540,75613,947,1591,2985,-2581,-84,3946,31915460,177,323098,118,6,0,0,0,1778834110,688265898
462928750,2026,5,15,8,35,10,55,24,750467753,3,3,234,27,1274437129,367287116,95551,75625,947,1591,3178,-2560,-89,4081,32114970,178,320184,118,6,0,0,0,1778834110,812371420
462928875,2026,5,15,8,35,10,55,24,875467688,3,3,234,27,1274437095,367287152,95587,75661,948,1592,3231,-2491,-114,4080,32236460,179,315655,118,6,0,0,0,1778834110,937517266
462929000,2026,5,15,8,35,11,55,24,467624,3,3,234,27,1274437060,367287190,95593,75667,948,1593,3295,-2547,-123,4164,32229664,179,316896,118,6,0,0,0,1778834111,67161277
462929125,2026,5,15,8,35,11,55,24,125467559,3,3,234,27,1274437023,367287226,95610,75683,949,1594,3239,-2614,-131,4162,32109894,179,321425,118,6,0,0,0,1778834111,188382973
462929250,2026,5,15,8,35,11,55,24,250467495,3,3,234,27,1274436983,367287261,95618,75692,950,1595,3138,-2781,-133,4192,31845276,182,326338,118,6,0,0,0,1778834111,312518632
462929375,2026,5,15,8,35,11,55,24,375467430,3,3,234,27,1274436942,367287289,95642,75716,950,1596,2751,-2865,-139,3972,31383936,178,342522,118,6,0,0,0,1778834111,435825316
462929500,2026,5,15,8,35,11,55,24,500467366,3,3,234,27,1274436897,367287313,95633,75707,951,1596,2368,-3027,-118,3843,30803736,181,356768,118,6,0,0,0,1778834111,563892066
462929625,2026,5,15,8,35,11,55,24,625467301,3,3,234,27,1274436850,367287332,95679,75753,952,1597,1947,-3181,-133,3730,30147078,184,371417,118,6,0,0,0,1778834111,688953792
462929750,2026,5,15,8,35,11,55,24,750467237,3,3,234,27,1274436802,367287350,95656,75729,953,1598,1731,-3384,-113,3801,29708720,187,358786,118,6,0,0,0,1778834111,812323398
462929875,2026,5,15,8,35,11,55,24,875467172,3,3,234,27,1274436750,367287365,95720,75793,954,1599,1497,-3542,-142,3845,29291556,191,355463,118,6,0,0,0,1778834111,937232814
462930000,2026,5,15,8,35,12,55,24,467108,3,3,234,27,1274436701,367287381,95687,75760,955,1600,1428,-3546,-108,3823,29194016,195,356525,118,6,0,0,0,1778834112,67305131
462930125,2026,5,15,8,35,12,55,24,125467043,3,3,234,27,1274436650,367287395,95721,75794,955,1601,1323,-3588,-115,3824,29023670,195,351798,118,6,0,0,0,1778834112,187469839
462930250,2026,5,15,8,35,12,55,24,250466979,3,3,234,27,1274436599,367287409,95728,75801,956,1602,1280,-3589,-100,3810,28962138,194,351501,118,6,0,0,0,1778834112,312603216
462930375,2026,5,15,8,35,12,55,24,375466914,3,3,234,27,1274436550,367287424,95717,75791,957,1603,1252,-3563,-85,3776,28935810,194,354740,118,6,0,0,0,1778834112,437132510
462930500,2026,5,15,8,35,12,55,24,500466850,3,3,234,27,1274436508,367287439,95734,75808,958,1604,1302,-3210,-84,3464,29207422,193,390908,118,6,0,0,0,1778834112,562172424
462930625,2026,5,15,8,35,12,55,24,625466785,3,3,234,27,1274436470,367287456,95732,75805,959,1605,1365,-2880,-76,3187,29535038,189,432965,118,6,0,0,0,1778834112,687439523
462930750,2026,5,15,8,35,12,55,24,750466720,3,3,234,27,1274436440,367287473,95767,75841,960,1606,1408,-2452,-90,2828,29986836,191,494630,118,6,0,0,0,1778834112,810416512
462930875,2026,5,15,8,35,12,55,24,875466656,3,3,234,27,1274436411,367287490,95761,75835,961,1608,1445,-2249,-88,2674,30271992,190,523182,118,6,0,0,0,1778834112,936720313
462931000,2026,5,15,8,35,13,55,24,466591,3,3,234,27,1274436385,367287506,95780,75853,962,1609,1397,-1986,-96,2428,30511550,187,605591,118,6,0,0,0,1778834113,66837872
462931125,2026,5,15,8,35,13,55,24,125466527,3,3,234,27,1274436359,367287520,95752,75826,963,1610,1283,-1919,-71,2309,30376092,182,635070,118,6,0,0,0,1778834113,187380638
462931250,2026,5,15,8,35,13,55,24,250466462,3,3,234,27,1274436336,367287535,95780,75853,964,1611,1293,-1774,-80,2195,30608588,182,666152,118,6,0,0,0,1778834113,310061835
462931375,2026,5,15,8,35,13,55,24,375466398,3,3,234,27,1274436313,367287549,95798,75872,965,1612,1247,-1686,-88,2097,30648422,183,699162,118,6,0,0,0,1778834113,436955220
462931500,2026,5,15,8,35,13,55,24,500466333,3,3,234,27,1274436292,367287564,95817,75891,966,1613,1274,-1573,-101,2024,30900672,181,742214,118,6,0,0,0,1778834113,561714814
462931625,2026,5,15,8,35,13,55,24,625466269,3,3,234,27,1274436267,367287578,95790,75864,967,1614,1254,-1744,-77,2148,30571836,187,690887,118,6,0,0,0,1778834113,686882625
462931750,2026,5,15,8,35,13,55,24,750466204,3,3,234,27,1274436244,367287593,95818,75892,968,1615,1325,-1682,-88,2141,30822792,182,671243,118,6,0,0,0,1778834113,811165519
462931875,2026,5,15,8,35,13,55,24,875466140,3,3,234,27,1274436222,367287610,95818,75891,969,1616,1415,-1627,-75,2156,31101914,176,666611,118,6,0,0,0,1778834113,936973661
462932000,2026,5,15,8,35,14,55,24,466075,3,3,234,27,1274436197,367287626,95831,75905,970,1617,1445,-1735,-75,2258,30979254,176,634341,118,6,0,0,0,1778834114,66072757
462932125,2026,5,15,8,35,14,55,24,125466011,3,3,234,27,1274436171,367287644,95840,75914,971,1618,1559,-1823,-75,2398,31053094,177,598422,118,6,0,0,0,1778834114,184709950
462932250,2026,5,15,8,35,14,55,24,250465946,3,3,234,27,1274436149,367287664,95859,75933,972,1618,1684,-1719,-83,2407,31441736,175,601887,118,6,0,0,0,1778834114,314279737
462932375,2026,5,15,8,35,14,55,24,375465882,3,3,234,27,1274436127,367287686,95850,75923,973,1619,1847,-1666,-67,2487,31795096,178,598724,118,6,0,0,0,1778834114,439219256
462932500,2026,5,15,8,35,14,55,24,500465817,3,3,234,27,1274436103,367287710,95910,75984,974,1620,2030,-1711,-104,2654,31987784,179,563684,118,6,0,0,0,1778834114,563252060
462932625,2026,5,15,8,35,14,55,24,625465752,3,3,234,27,1274436082,367287736,95892,75965,975,1621,2208,-1643,-94,2752,32334540,180,534826,118,6,0,0,0,1778834114,689355232
462932750,2026,5,15,8,35,14,55,24,750465688,3,3,234,27,1274436059,367287764,95927,76001,976,1621,2385,-1667,-112,2909,32505144,175,518886,118,6,0,0,0,1778834114,812964351
462932875,2026,5,15,8,35,14,55,24,875465623,3,3,234,27,1274436036,367287792,95941,76015,977,1622,2399,-1643,-115,2908,32558974,176,522575,118,6,0,0,0,1778834114,937761290
462933000,2026,5,15,8,35,15,55,24,465559,3,3,234,27,1274436013,367287821,95950,76023,977,1622,2524,-1665,-107,3024,32658078,176,489661,118,6,0,0,0,1778834115,64546192
462933125,2026,5,15,8,35,15,55,24,125465494,3,3,234,27,1274435990,367287852,95927,76001,978,1623,2673,-1695,-87,3165,32762254,176,465165,118,6,0,0,0,1778834115,188254287
462933250,2026,5,15,8,35,15,55,24,250465430,3,3,234,27,1274435965,367287883,95994,76067,979,1623,2734,-1743,-115,3242,32748406,176,440309,118,6,0,0,0,1778834115,314176299
462933375,2026,5,15,8,35,15,55,24,375465365,3,3,234,27,1274435941,367287916,95954,76028,980,1624,2831,-1728,-81,3316,32859592,179,423142,118,6,0,0,0,1778834115,439989477
462933500,2026,5,15,8,35,15,55,24,500465301,3,3,234,27,1274435920,367287950,95972,76046,980,1624,2948,-1639,-93,3373,33092144,177,410155,118,6,0,0,0,1778834115,563491446
462933625,2026,5,15,8,35,15,55,24,625465236,3,3,234,27,1274435896,367287986,96024,76098,981,1625,3162,-1704,-122,3592,33168976,178,383398,118,6,0,0,0,1778834115,688118748
462933750,2026,5,15,8,35,15,55,24,750465172,3,3,234,27,1274435873,367288024,95989,76063,981,1625,3253,-1688,-99,3664,33257844,179,374076,118,6,0,0,0,1778834115,812133492
462933875,2026,5,15,8,35,15,55,24,875465107,3,3,234,27,1274435846,367288058,96025,76099,982,1626,3126,-1836,-118,3626,32956710,176,382282,118,6,0,0,0,1778834115,934878435
462934000,2026,5,15,8,35,16,55,24,465043,3,3,234,27,1274435819,367288093,96025,76099,983,1627,3143,-1899,-112,3672,32886380,177,379400,118,6,0,0,0,1778834116,66798277
462934125,2026,5,15,8,35,16,55,24,125464978,3,3,234,27,1274435792,367288127,96035,76109,983,1627,3024,-1944,-122,3595,32726788,175,389569,118,6,0,0,0,1778834116,189046771
462934250,2026,5,15,8,35,16,55,24,250464914,3,3,234,27,1274435757,367288153,96057,76131,984,1628,2643,-2233,-125,3460,31981194,175,422268,118,6,0,0,0,1778834116,313163938
462934375,2026,5,15,8,35,16,55,24,375464849,3,3,234,27,1274435724,367288179,96056,76130,985,1628,2399,-2254,-98,3292,31678958,170,451403,118,6,0,0,0,1778834116,436842152
462934500,2026,5,15,8,35,16,55,24,500464785,3,3,234,27,1274435693,367288202,96047,76120,986,1628,2157,-2197,-86,3079,31447264,170,484444,118,6,0,0,0,1778834116,562249105
462934625,2026,5,15,8,35,16,55,24,625464720,3,3,234,27,1274435661,367288225,96040,76114,986,1628,2088,-2286,-81,3096,31241028,168,456843,118,6,0,0,0,1778834116,687010753
462934750,2026,5,15,8,35,16,55,24,750464656,3,3,234,28,1274435631,367288244,96085,76159,986,1627,1833,-2146,-99,2822,31049136,169,499289,108,6,0,0,0,1778834116,812073849
462934875,2026,5,15,8,35,16,55,24,875464591,3,3,234,28,1274435603,367288264,96063,76137,987,1627,1783,-2044,-79,2712,31109186,168,509048,108,6,0,0,0,1778834116,938762435
462935000,2026,5,15,8,35,17,55,24,464527,3,3,234,28,1274435577,367288284,96069,76143,987,1627,1787,-1927,-78,2628,31284808,169,532438,108,6,0,0,0,1778834117,68038920
462935125,2026,5,15,8,35,17,55,24,125464462,3,3,234,28,1274435552,367288305,96057,76130,988,1627,1811,-1843,-76,2584,31449888,170,542980,108,6,0,0,0,1778834117,188732470
462935250,2026,5,15,8,35,17,55,24,250464398,3,3,234,28,1274435527,367288327,96092,76166,988,1627,1860,-1807,-89,2593,31583958,169,552251,108,6,0,0,0,1778834117,314878068
462935375,2026,5,15,8,35,17,55,24,375464333,3,3,234,28,1274435503,367288350,96079,76153,989,1627,1960,-1786,-84,2651,31765854,168,547878,108,6,0,0,0,1778834117,440035383
462935500,2026,5,15,8,35,17,55,24,500464269,3,3,234,28,1274435478,367288373,96108,76182,989,1626,2030,-1812,-96,2721,31824636,168,525985,108,6,0,0,0,1778834117,565627381
462935625,2026,5,15,8,35,17,55,24,625464204,3,3,234,28,1274435452,367288396,96106,76180,990,1626,2050,-1859,-90,2768,31780162,170,525687,108,6,0,0,0,1778834117,690017000
462935750,2026,5,15,8,35,17,55,24,750464140,3,3,234,28,1274435423,367288420,96106,76180,990,1626,2106,-1994,-90,2900,31657108,170,502626,108,6,0,0,0,1778834117,810869239
462935875,2026,5,15,8,35,17,55,24,875464075,3,3,234,28,1274435397,367288447,96097,76171,990,1625,2243,-1972,-84,2987,31868300,168,479592,108,6,0,0,0,1778834117,938433219
462936000,2026,5,15,8,35,18,55,24,464011,3,3,234,28,1274435367,367288472,96107,76181,991,1625,2235,-2070,-87,3047,31719322,168,468962,108,6,0,0,0,1778834118,66980700
462936125,2026,5,15,8,35,18,55,24,125463946,3,3,234,28,1274435336,367288498,96105,76179,991,1624,2338,-2198,-79,3209,31676858,166,447255,108,6,0,0,0,1778834118,188065393
462936250,2026,5,15,8,35,18,55,24,250463881,3,3,234,28,1274435304,367288526,96151,76225,991,1624,2454,-2237,-100,3320,31764538,164,426231,108,6,0,0,0,1778834118,313647511
462936375,2026,5,15,8,35,18,55,24,375463817,3,3,234,28,1274435273,367288555,96143,76217,992,1623,2481,-2227,-80,3334,31808576,164,431289,108,6,0,0,0,1778834118,438884663
462936500,2026,5,15,8,35,18,55,24,500463752,3,3,234,28,1274435244,367288583,96175,76249,992,1623,2525,-2156,-97,3320,31951324,165,431141,108,6,0,0,0,1778834118,563936930
462936625,2026,5,15,8,35,18,55,24,625463688,3,3,234,28,1274435213,367288613,96154,76228,992,1622,2564,-2193,-80,3374,31946516,165,429236,108,6,0,0,0,1778834118,684919490
462936750,2026,5,15,8,35,18,55,24,750463623,3,3,234,28,1274435180,367288639,96223,76297,993,1622,2461,-2284,-115,3357,31714140,166,425234,108,6,0,0,0,1778834118,812170875
462936875,2026,5,15,8,35,18,55,24,875463559,3,3,234,28,1274435152,367288668,96226,76300,993,1622,2522,-2141,-108,3308,31967438,167,435951,108,6,0,0,0,1778834118,937614420
462937000,2026,5,15,8,35,19,55,24,463494,3,3,234,28,1274435121,367288695,96246,76320,994,1622,2427,-2131,-109,3230,31871946,166,442260,108,6,0,0,0,1778834119,67934125
462937125,2026,5,15,8,35,19,55,24,125463430,3,3,234,28,1274435096,367288722,96256,76330,994,1622,2402,-1938,-108,3086,32111130,166,456145,108,6,0,0,0,1778834119,189527214
462937250,2026,5,15,8,35,19,55,24,250463365,3,3,234,28,1274435070,367288747,96266,76340,994,1621,2254,-1852,-102,2918,32059802,165,474236,108,6,0,0,0,1778834119,313786436
462937375,2026,5,15,8,35,19,55,24,375463301,3,3,234,28,1274435047,367288771,96265,76339,994,1621,2130,-1742,-95,2751,32072126,164,501958,108,6,0,0,0,1778834119,438199296
462937500,2026,5,15,8,35,19,55,24,500463236,3,3,234,28,1274435025,367288791,96293,76367,994,1620,1884,-1594,-104,2468,31976826,164,556605,108,6,0,0,0,1778834119,558908404
462937625,2026,5,15,8,35,19,55,24,625463172,3,3,234,28,1274435001,367288811,96257,76331,995,1620,1835,-1646,-73,2465,31810442,163,563553,108,6,0,0,0,1778834119,688529109
462937750,2026,5,15,8,35,19,55,24,750463107,3,3,234,28,1274434979,367288829,96303,76377,995,1619,1709,-1587,-90,2332,31711694,164,596094,108,6,0,0,0,1778834119,812471424
462937875,2026,5,15,8,35,19,55,24,875463043,3,3,234,28,1274434957,367288850,96301,76375,995,1619,1764,-1599,-78,2381,31780968,164,581959,108,6,0,0,0,1778834119,938350686
462938000,2026,5,15,8,35,20,55,24,462978,3,3,234,28,1274434934,367288867,96320,76394,995,1618,1660,-1586,-83,2296,31630006,163,606390,108,6,0,0,0,1778834120,68568820
462938125,2026,5,15,8,35,20,55,24,125462913,3,3,234,28,1274434911,367288886,96347,76421,996,1618,1674,-1643,-91,2345,31554012,163,598004,108,6,0,0,0,1778834120,189708872
462938250,2026,5,15,8,35,20,55,24,250462849,3,3,234,28,1274434889,367288906,96347,76421,996,1617,1746,-1626,-82,2386,31703744,163,578966,108,6,0,0,0,1778834120,314659622
462938375,2026,5,15,8,35,20,55,24,375462784,3,3,234,28,1274434864,367288927,96362,76436,996,1617,1835,-1740,-85,2529,31651600,168,546413,108,6,0,0,0,1778834120,436982160
462938500,2026,5,15,8,35,20,55,24,500462720,3,3,234,28,1274434839,367288948,96355,76429,996,1616,1823,-1774,-73,2544,31577440,169,541225,108,6,0,0,0,1778834120,564836481
462938625,2026,5,15,8,35,20,55,24,625462655,3,3,234,28,1274434814,367288971,96390,76464,996,1616,1989,-1813,-95,2691,31765142,169,506711,108,6,0,0,0,1778834120,689882111
462938750,2026,5,15,8,35,20,55,24,750462591,3,3,234,28,1274434786,367288994,96401,76475,996,1615,2038,-1931,-87,2808,31654618,170,485944,108,6,0,0,0,1778834120,813843695
462938875,2026,5,15,8,35,20,55,24,875462526,3,3,234,28,1274434758,367289019,96410,76485,996,1615,2178,-2005,-82,2960,31737220,170,460487,108,6,0,0,0,1778834120,938718087
462939000,2026,5,15,8,35,21,55,24,462462,3,3,234,28,1274434727,367289044,96451,76525,996,1615,2224,-2114,-104,3069,31645986,168,441404,108,6,0,0,0,1778834121,68095006
462939125,2026,5,15,8,35,21,55,24,125462397,3,3,234,28,1274434697,367289070,96466,76540,996,1614,2317,-2173,-108,3177,31683436,168,416530,108,6,0,0,0,1778834121,189603889
462939250,2026,5,15,8,35,21,55,24,250462332,3,3,234,28,1274434665,367289098,96478,76552,996,1614,2410,-2276,-120,3315,31662944,168,404695,108,6,0,0,0,1778834121,314362712
462939375,2026,5,15,8,35,21,55,24,375462268,3,3,234,28,1274434631,367289126,96502,76576,996,1613,2478,-2333,-124,3403,31673178,168,394485,108,6,0,0,0,1778834121,440221984
462939500,2026,5,15,8,35,21,55,24,500462203,3,3,234,28,1274434596,367289156,96512,76586,996,1613,2613,-2478,-122,3601,31651950,168,376385,108,6,0,0,0,1778834121,564241979
462939625,2026,5,15,8,35,21,55,24,625462139,3,3,234,28,1274434563,367289185,96526,76600,997,1613,2613,-2409,-121,3554,31733638,170,383312,108,6,0,0,0,1778834121,689450823
462939750,2026,5,15,8,35,21,55,24,750462074,3,3,234,28,1274434528,367289213,96530,76605,997,1613,2533,-2444,-124,3520,31601684,170,378591,108,6,0,0,0,1778834121,813320020
462939875,2026,5,15,8,35,21,55,24,875462010,3,3,234,28,1274434494,367289241,96551,76625,997,1612,2499,-2467,-134,3512,31536882,169,377339,108,6,0,0,0,1778834121,937810481
462940000,2026,5,15,8,35,22,55,24,461945,3,3,234,28,1274434461,367289267,96540,76614,997,1612,2350,-2375,-106,3341,31469748,167,391855,108,6,0,0,0,1778834122,68708527
462940125,2026,5,15,8,35,22,55,24,125461881,3,3,234,28,1274434431,367289290,96540,76614,997,1612,2152,-2228,-95,3098,31400244,170,423004,108,6,0,0,0,1778834122,190695084
462940250,2026,5,15,8,35,22,55,24,250461816,3,3,234,28,1274434402,367289312,96574,76648,997,1612,1985,-2094,-110,2886,31346924,170,453010,108,6,0,0,0,1778834122,312601646
462940375,2026,5,15,8,35,22,55,24,375461752,3,3,234,28,1274434374,367289333,96595,76669,997,1612,1919,-2020,-110,2786,31354068,169,472733,108,6,0,0,0,1778834122,438810397
462940500,2026,5,15,8,35,22,55,24,500461687,3,3,234,28,1274434348,367289355,96593,76667,997,1612,1919,-1914,-101,2710,31507586,169,487146,108,6,0,0,0,1778834122,563270669
462940625,2026,5,15,8,35,22,55,24,625461623,3,3,234,28,1274434321,367289376,96607,76682,997,1612,1863,-1952,-112,2698,31366108,169,488999,108,6,0,0,0,1778834122,689429983
462940750,2026,5,15,8,35,22,55,24,750461558,3,3,234,28,1274434295,367289395,96617,76692,997,1611,1749,-1916,-113,2594,31240296,169,505988,108,6,0,0,0,1778834122,813531444
462940875,2026,5,15,8,35,22,55,24,875461494,3,3,234,28,1274434266,367289415,96612,76686,997,1611,1801,-2020,-96,2706,31171916,170,486631,108,6,0,0,0,1778834122,939789304
462941000,2026,5,15,8,35,23,55,24,461429,3,3,234,28,1274434239,367289436,96609,76683,997,1611,1786,-1966,-84,2657,31225098,170,490991,108,6,0,0,0,1778834123,68565682
462941125,2026,5,15,8,35,23,55,24,125461365,3,3,234,28,1274434208,367289457,96619,76693,997,1611,1860,-2133,-87,2830,31108570,170,470352,108,6,0,0,0,1778834123,185528792
462941250,2026,5,15,8,35,23,55,24,250461300,3,3,234,28,1274434179,367289478,96668,76743,997,1610,1891,-2106,-109,2831,31191866,170,469832,108,6,0,0,0,1778834123,313764764
462941375,2026,5,15,8,35,23,55,24,375461236,3,3,234,28,1274434149,367289498,96652,76726,997,1610,1844,-2168,-98,2846,31038366,171,467378,108,6,0,0,0,1778834123,439709021
462941500,2026,5,15,8,35,23,55,24,500461171,3,3,234,28,1274434117,367289520,96665,76739,997,1610,1914,-2241,-98,2947,31049888,172,453195,108,6,0,0,0,1778834123,564668267
462941625,2026,5,15,8,35,23,55,24,625461107,3,3,234,28,1274434088,367289542,96676,76750,997,1610,1934,-2142,-102,2886,31207706,173,458922,108,6,0,0,0,1778834123,689251122
462941750,2026,5,15,8,35,23,55,24,750461042,3,3,234,28,1274434056,367289566,96686,76761,997,1610,2043,-2253,-108,3042,31220260,173,433412,108,6,0,0,0,1778834123,814184119
462941875,2026,5,15,8,35,23,55,24,875460977,3,3,234,28,1274434021,367289589,96717,76791,997,1610,2060,-2421,-118,3179,31039946,173,416007,108,6,0,0,0,1778834123,938833600
462942000,2026,5,15,8,35,24,55,24,460913,3,3,234,28,1274433988,367289613,96709,76783,997,1609,2093,-2425,-103,3204,31080120,173,414902,108,6,0,0,0,1778834124,64357275
462942125,2026,5,15,8,35,24,55,24,125460849,3,3,234,28,1274433953,367289638,96718,76792,997,1609,2213,-2509,-109,3345,31141622,172,398249,108,6,0,0,0,1778834124,188184135
462942250,2026,5,15,8,35,24,55,24,250460784,3,3,234,28,1274433915,367289665,96756,76831,997,1609,2316,-2658,-119,3525,31106930,172,374593,108,6,0,0,0,1778834124,313448883
462942375,2026,5,15,8,35,24,55,24,375460719,3,3,234,28,1274433877,367289692,96759,76834,997,1609,2390,-2713,-119,3615,31138354,171,360354,108,6,0,0,0,1778834124,437577619
462942500,2026,5,15,8,35,24,55,24,500460655,3,3,234,28,1274433838,367289720,96776,76850,997,1608,2455,-2773,-126,3703,31152540,178,351283,108,6,0,0,0,1778834124,560707606
462942625,2026,5,15,8,35,24,55,24,625460590,3,3,234,28,1274433798,367289750,96767,76841,997,1608,2562,-2865,-115,3843,31180524,179,339216,108,6,0,0,0,1778834124,686398508
462942750,2026,5,15,8,35,24,55,24,750460526,3,3,234,28,1274433758,367289777,96778,76853,997,1608,2493,-2855,-119,3790,31112522,179,341997,108,6,0,0,0,1778834124,810642532
462942875,2026,5,15,8,35,24,55,24,875460461,3,3,234,28,1274433719,367289805,96799,76874,997,1607,2489,-2820,-121,3762,31143428,179,344146,108,6,0,0,0,1778834124,934525628
462943000,2026,5,15,8,35,25,55,24,460397,3,3,234,28,1274433681,367289832,96822,76897,997,1607,2423,-2707,-119,3633,31183596,179,354043,108,6,0,0,0,1778834125,65889307
462943125,2026,5,15,8,35,25,55,24,125460332,3,3,234,28,1274433649,367289859,96823,76897,997,1606,2381,-2462,-113,3425,31403886,173,376629,108,6,0,0,0,1778834125,187618192
462943250,2026,5,15,8,35,25,55,24,250460268,3,3,234,28,1274433618,367289885,96824,76899,996,1606,2284,-2286,-101,3232,31498166,173,405384,108,6,0,0,0,1778834125,312391603
462943375,2026,5,15,8,35,25,55,24,375460203,3,3,234,28,1274433588,367289909,96841,76916,996,1605,2198,-2211,-108,3117,31482512,171,418715,108,6,0,0,0,1778834125,436531016
462943500,2026,5,15,8,35,25,55,24,500460139,3,3,234,28,1274433558,367289934,96828,76902,996,1605,2147,-2184,-101,3062,31451996,173,424278,108,6,0,0,0,1778834125,560638306
462943625,2026,5,15,8,35,25,55,24,625460074,3,3,234,28,1274433531,367289958,96854,76928,996,1605,2134,-2017,-111,2936,31661432,172,427040,108,6,0,0,0,1778834125,686373148
462943750,2026,5,15,8,35,25,55,24,750460010,3,3,234,28,1274433503,367289982,96842,76916,996,1604,2134,-2011,-92,2932,31670374,173,427780,108,6,0,0,0,1778834125,811109189
462943875,2026,5,15,8,35,25,55,24,875459945,3,3,234,28,1274433474,367290007,96856,76931,996,1604,2170,-2062,-98,2994,31646084,173,438013,108,6,0,0,0,1778834125,937272176
462944000,2026,5,15,8,35,26,55,24,459881,3,3,234,28,1274433444,367290031,96852,76927,995,1604,2165,-2137,-92,3042,31538330,172,432010,108,6,0,0,0,1778834126,65459647
462944125,2026,5,15,8,35,26,55,24,125459816,3,3,234,28,1274433415,367290057,96897,76971,995,1603,2242,-2114,-118,3082,31667798,172,402398,108,6,0,0,0,1778834126,186527251
462944250,2026,5,15,8,35,26,55,24,250459752,3,3,234,28,1274433384,367290083,96883,76957,995,1602,2296,-2209,-108,3186,31610250,172,389066,108,6,0,0,0,1778834126,311650139
462944375,2026,5,15,8,35,26,55,24,375459687,3,3,234,28,1274433352,367290111,96901,76975,995,1602,2419,-2270,-117,3317,31682928,171,371485,108,6,0,0,0,1778834126,437122549
462944500,2026,5,15,8,35,26,55,24,500459623,3,3,234,28,1274433321,367290138,96911,76985,994,1601,2390,-2275,-120,3300,31641470,171,386540,108,6,0,0,0,1778834126,562935995
462944625,2026,5,15,8,35,26,55,24,625459558,3,3,234,28,1274433288,367290165,96910,76984,994,1601,2391,-2303,-109,3319,31607372,171,386298,108,6,0,0,0,1778834126,688182919
462944750,2026,5,15,8,35,26,55,24,750459494,3,3,234,27,1274433258,367290192,96907,76981,994,1600,2395,-2224,-106,3268,31712074,171,380761,119,6,0,0,0,1778834126,809660357
462944875,2026,5,15,8,35,26,55,24,875459429,3,3,234,27,1274433225,367290219,96926,77000,994,1600,2406,-2301,-110,3329,31626850,170,369606,119,6,0,0,0,1778834126,937735546
462945000,2026,5,15,8,35,27,55,24,459365,3,3,234,27,1274433194,367290245,96921,76995,993,1599,2308,-2257,-111,3228,31564556,170,380444,119,6,0,0,0,1778834127,66207920
462945125,2026,5,15,8,35,27,55,24,125459300,3,3,234,27,1274433163,367290270,96904,76978,993,1599,2253,-2252,-87,3185,31500108,171,398829,119,6,0,0,0,1778834127,188054092
462945250,2026,5,15,8,35,27,55,24,250459236,3,3,234,27,1274433131,367290296,96904,76979,993,1598,2244,-2300,-82,3213,31429806,171,398845,119,6,0,0,0,1778834127,313387572
462945375,2026,5,15,8,35,27,55,24,375459171,3,3,234,27,1274433101,367290321,96933,77007,992,1598,2276,-2209,-99,3171,31585562,170,376057,119,6,0,0,0,1778834127,438480660
462945500,2026,5,15,8,35,27,55,24,500459107,3,3,234,28,1274433071,367290345,96918,76992,992,1597,2118,-2162,-84,3027,31442096,170,392077,108,6,0,0,0,1778834127,562390275
462945625,2026,5,15,8,35,27,55,24,625459043,3,3,234,28,1274433040,367290367,96920,76994,991,1597,2050,-2194,-80,3003,31306370,170,392634,108,6,0,0,0,1778834127,683115256
462945750,2026,5,15,8,35,27,55,24,750458978,3,3,234,28,1274433011,367290390,96922,76997,991,1596,2040,-2126,-81,2947,31381630,171,415206,108,6,0,0,0,1778834127,810567454
462945875,2026,5,15,8,35,27,55,24,875458914,3,3,234,28,1274432980,367290414,96931,77005,991,1595,2094,-2183,-81,3025,31380028,170,402034,108,6,0,0,0,1778834127,935946245
462946000,2026,5,15,8,35,28,55,24,458849,3,3,234,28,1274432949,367290438,96939,77013,990,1595,2106,-2240,-87,3074,31324250,169,385868,108,6,0,0,0,1778834128,67300417
462946125,2026,5,15,8,35,28,55,24,125458785,3,3,234,28,1274432918,367290461,96939,77014,990,1594,2068,-2273,-92,3073,31229608,169,382913,108,6,0,0,0,1778834128,188809159
462946250,2026,5,15,8,35,28,55,24,250458720,3,3,234,28,1274432882,367290484,96939,77013,989,1593,2070,-2480,-81,3230,30985464,168,366641,108,6,0,0,0,1778834128,312884183
