header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,bag_t.secs,bag_t.nsecs
2047,1778833930,374560905,gps,-2.718,2.494,0.099,0.0,0.0,0.0,0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833930,439456262
2048,1778833930,499560841,gps,-2.807,2.563,0.108,0.0,0.0,0.0,0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833930,560670815
2049,1778833930,624560776,gps,-2.704,2.692,0.08700000000000001,0.0,0.0,0.0,0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833930,690097819
2050,1778833930,749560711,gps,-2.7960000000000003,2.738,0.10300000000000001,0.0,0.0,0.0,0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833930,814331030
2051,1778833930,874560647,gps,-2.844,2.81,0.099,0.0,0.0,0.0,0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833930,939281313
2052,1778833930,999560583,gps,-2.8080000000000003,2.83,0.107,0.0,0.0,0.0,0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,70057919
2053,1778833931,124560518,gps,-2.9170000000000003,2.923,0.099,0.0,0.0,0.0,0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,189810281
2054,1778833931,249560453,gps,-2.82,2.955,0.099,0.0,0.0,0.0,0.034225;0.0;0.0;0.0;0.0;0.0;0.0;0.034225;0.0;0.0;0.0;0.0;0.0;0.0;0.034225;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,315706421
2055,1778833931,374560388,gps,-2.895,2.935,0.10200000000000001,0.0,0.0,0.0,0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,438305324
2056,1778833931,499560324,gps,-2.876,2.8890000000000002,0.106,0.0,0.0,0.0,0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;0.033856;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,565625645
2057,1778833931,624560259,gps,-2.754,2.932,0.106,0.0,0.0,0.0,0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,692915131
2058,1778833931,749560195,gps,-2.614,2.763,0.107,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,816517951
2059,1778833931,874560130,gps,-2.513,2.509,0.098,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833931,940642210
2060,1778833931,999560067,gps,-2.433,2.187,0.116,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,70005682
2061,1778833932,124560001,gps,-2.183,2.053,0.084,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,190885524
2062,1778833932,249559936,gps,-2.024,1.835,0.08,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,317391524
2063,1778833932,374559872,gps,-1.82,1.752,0.082,0.0,0.0,0.0,0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,441422654
2064,1778833932,499559807,gps,-1.643,1.584,0.069,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,567288364
2065,1778833932,624559743,gps,-1.6460000000000001,1.47,0.081,0.0,0.0,0.0,0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;0.031684;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,690469786
2066,1778833932,749559678,gps,-1.491,1.473,0.066,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,816351128
2067,1778833932,874559614,gps,-1.459,1.424,0.079,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833932,941961824
2068,1778833932,999559550,gps,-1.5010000000000001,1.421,0.073,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,72402304
2069,1778833933,124559484,gps,-1.518,1.463,0.069,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,192441328
2070,1778833933,249559420,gps,-1.489,1.5030000000000001,0.07200000000000001,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,316033484
2071,1778833933,374559355,gps,-1.512,1.627,0.078,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,442594161
2072,1778833933,499559291,gps,-1.621,1.6480000000000001,0.064,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,567976331
2073,1778833933,624559226,gps,-1.681,1.6540000000000001,0.074,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,692671332
2074,1778833933,749559162,gps,-1.76,1.77,0.075,0.0,0.0,0.0,0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.031328999999999996;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,817782936
2075,1778833933,874559097,gps,-1.899,1.7750000000000001,0.084,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833933,942843376
2076,1778833933,999559033,gps,-1.868,1.915,0.10300000000000001,0.0,0.0,0.0,0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,73309438
2077,1778833934,124558968,gps,-1.917,2.051,0.099,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,188780350
2078,1778833934,249558903,gps,-2.033,2.071,0.063,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,318641907
2079,1778833934,374558839,gps,-2.019,2.106,0.073,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,442473879
2080,1778833934,499558774,gps,-1.987,2.162,0.075,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,568969232
2081,1778833934,624558710,gps,-2.097,2.144,0.092,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,692628450
2082,1778833934,749558645,gps,-2.148,2.206,0.085,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,818776920
2083,1778833934,874558581,gps,-2.198,2.251,0.091,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833934,942454547
2084,1778833934,999558517,gps,-2.215,2.227,0.098,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,68374139
2085,1778833935,124558452,gps,-2.183,2.226,0.093,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,192836357
2086,1778833935,249558387,gps,-2.255,2.282,0.08600000000000001,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,316870991
2087,1778833935,374558323,gps,-2.23,2.2800000000000002,0.098,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,441391939
2088,1778833935,499558258,gps,-2.2840000000000003,2.144,0.105,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,565978515
2089,1778833935,624558193,gps,-2.222,2.169,0.098,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,690241655
2090,1778833935,749558129,gps,-2.302,2.222,0.109,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,815800056
2091,1778833935,874558064,gps,-2.3040000000000003,2.192,0.107,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833935,938544943
2092,1778833935,999558001,gps,-2.4010000000000002,2.248,0.106,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,70491842
2093,1778833936,124557935,gps,-2.403,2.2520000000000002,0.114,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,191584933
2094,1778833936,249557871,gps,-2.437,2.307,0.109,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,317806286
2095,1778833936,374557806,gps,-2.416,2.294,0.098,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,440886271
2096,1778833936,499557742,gps,-2.36,2.2800000000000002,0.10300000000000001,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,565748401
2097,1778833936,624557677,gps,-2.46,2.295,0.112,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,691607182
2098,1778833936,749557612,gps,-2.308,2.242,0.12,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,817414000
2099,1778833936,874557548,gps,-2.347,2.251,0.10400000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833936,941740656
2100,1778833936,999557484,gps,-2.343,2.229,0.096,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,71881482
2101,1778833937,124557419,gps,-2.294,2.202,0.10400000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,190454539
2102,1778833937,249557354,gps,-2.344,2.2720000000000002,0.113,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,316863432
2103,1778833937,374557290,gps,-2.261,2.2960000000000003,0.11,0.0,0.0,0.0,0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,440626422
2104,1778833937,499557225,gps,-2.319,2.2800000000000002,0.115,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,566573259
2105,1778833937,624557161,gps,-2.3810000000000002,2.309,0.111,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,691406636
2106,1778833937,749557096,gps,-2.362,2.314,0.105,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,813840401
2107,1778833937,874557032,gps,-2.369,2.437,0.114,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833937,940372563
2108,1778833937,999556968,gps,-2.517,2.376,0.112,0.0,0.0,0.0,0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;0.032041;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,70386318
2109,1778833938,124556903,gps,-2.516,2.343,0.114,0.0,0.0,0.0,0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,190479992
2110,1778833938,249556838,gps,-2.376,2.326,0.122,0.0,0.0,0.0,0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,316772266
2111,1778833938,374556773,gps,-2.348,2.251,0.117,0.0,0.0,0.0,0.033124;0.0;0.0;0.0;0.0;0.0;0.0;0.033124;0.0;0.0;0.0;0.0;0.0;0.0;0.033124;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,440753792
2112,1778833938,499556709,gps,-2.242,2.181,0.105,0.0,0.0,0.0,0.033124;0.0;0.0;0.0;0.0;0.0;0.0;0.033124;0.0;0.0;0.0;0.0;0.0;0.0;0.033124;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,565869675
2113,1778833938,624556644,gps,-2.241,2.174,0.11,0.0,0.0,0.0,0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833938,686640553
